0272,7525
0273,7956
0274,9847
0275,1514
0276,9521
0277,557
0278,15806
0279,2793
0280,3950
0281,13580
0282,8857
0283,6540
0284,159
0285,2395
0286,1440
0287,4540
0288,32
0289,1309
0290,4764
0291,3791
0292,7710
0293,19174
0294,26386
0295,1496
0296,8928
0297,9125
0298,6260
0299,7148
0300,28909
0301,1044
0302,1438
0303,15338
0304,4459
0305,29984
0306,3101
0307,3812
0308,35206
0309,5583
0310,7691
0311,11253
0312,11646
0313,857
0314,3495
0315,8284
0316,13007
0317,4777
0318,7290
0319,4529
0320,3766
0321,18809
0322,12743
0323,8947
0324,16474
0325,12523
0326,7633
0327,9207
0328,24340
0329,16095
0330,2567
0331,13851
0332,4593
0333,8735
0334,3487
0335,46337
0336,5520
0337,3288
0338,5831
0339,37745
0340,9020
0341,7922
0342,24129
0343,7327
0344,724
0345,17840
0346,4107
0347,10940
0348,85
0349,2099
0350,5443
0351,25879
0352,838
0353,1051
0354,5433
0355,1360
0356,1208
0357,8962
0358,11437
0359,899
0360,357
0361,17222
0362,10648
0363,32510
0364,44873
0365,408
0366,10793
0367,4861
0368,6650
0369,40448
0370,5102
0371,13754
0372,9352
0373,5228
0374,2801
0375,3775
0376,8303
0377,7036
0378,16421
0379,16863
0380,3835
0381,195
0382,3769
0383,12228
0384,3106
0385,20002
0386,4891
0387,17388
0388,3026
0389,6253
0390,3064
0391,1912
0392,12561
0393,6419
0394,10109
0395,5891
0396,3926
0397,3268
0398,6729
0399,19776
0400,1173
0401,19624
0402,17678
0403,4775
0404,1271
0405,10747
0406,39576
0407,4257
0408,5601
0409,33756
0410,11494
0411,9654
0412,20102
0413,6459
0414,3755
0415,7734
0416,10205
0417,15508
0418,7846
0419,4789
0420,3285
0421,16027
0422,4795
0423,8219
0424,1877
0425,5715
0426,1391
0427,36945
0428,909
0429,4513
0430,4618
0431,20236
0432,6060
0433,22454
0434,10396
0435,8602
0436,10989
0437,4480
0438,18437
0439,3264
0440,11441
0441,12977
0442,29640
0443,6843
0444,45795
0445,7460
0446,3967
0447,26394
0448,8881
0449,3850
0450,5446
0451,2304
0452,21005
0453,4098
0454,270
0455,8721
0456,9038
0457,8234
0458,25200
0459,13571
0460,24702
0461,10720
0462,14779
0463,4461
0464,8380
0465,11963
0466,375
0467,3632
0468,7092
0469,9248
0470,25169
0471,1220
0472,4996
0473,32267
0474,5632
0475,1273
0476,21877
0477,2670
0478,1989
0479,19029
0480,4551
0481,13148
0482,5094
0483,11146
0484,2875
0485,2657
0486,3171
0487,10376
0488,11061
0489,12042
0490,5376
0491,44170
0492,7061
0493,5704
0494,1761
0495,4915
0496,4832
0497,6637
0498,1775
0499,775
0500,6237
0501,21815
0502,25155
0503,19742
0504,9474
0505,36574
0506,2093
0507,682
0508,14657
0509,17170
0510,10273
0511,443
0512,2293
0513,596
0514,42235
0515,10457
0516,5366
0517,24364
0518,750
0519,17095
0520,20246
0521,19552
0522,2040
0523,4316
0524,15634
0525,3232
0526,3983
0527,7299
0528,18916
0529,6372
0530,366
0531,26606
0532,957
0533,22537
0534,7933
0535,8506
0536,10160
0537,2882
0538,4236
0539,561
0540,22488
0541,3122
0542,9722
0543,6859
0544,15265
0545,6687
0546,10749
0547,11717
0548,369
0549,1463
0550,3203
0551,16138
0552,5814
0553,20575
0554,16576
0555,176
0556,7308
0557,4015
0558,3303
0559,9838
0560,2559
0561,27452
0562,4230
0563,7120
0564,4048
0565,10689
0566,12399
0567,4885
0568,603
0569,1327
0570,5682
0571,13144
0572,403
0573,9496
0574,24732
0575,9783
0576,9234
0577,2469
0578,2811
0579,3191
0580,1336
0581,16572
0582,50
0583,3750
0584,6162
0585,5460
0586,4060
0587,5912
0588,25194
0589,26450
0590,20311
0591,14726
0592,3696
0593,21733
0594,6974
0595,6734
0596,9787
0597,781
0598,11201
0599,15102
0600,1606
0601,2399
0602,14853
0603,9018
0604,1171
0605,5680
0606,13162
0607,10860
0608,13911
0609,3375
0610,13703
0611,7447
0612,11584
0613,7489
0614,2886
0615,25065
0616,6016
0617,885
0618,14423
0619,6350
0620,14966
0621,2818
0622,30205
0623,51528
0624,5490
0625,5970
0626,16706
0627,5423
0628,71
0629,11927
0630,10901
0631,311
0632,15306
0633,4621
0634,4300
0635,2366
0636,27657
0637,26983
0638,5563
0639,7359
0640,33587
0641,3247
0642,1837
0643,2861
0644,6340
0645,6043
0646,42279
0647,10663
0648,14085
0649,15313
0650,14082
0651,24318
0652,8072
0653,4030
0654,1012
0655,33282
0656,513
0657,4327
0658,9752
0659,2130
0660,308
0661,968
0662,12244
0663,8015
0664,116
0665,1527
0666,6839
0667,20854
0668,20652
0669,8298
0670,16799
0671,3423
0672,9810
0673,4718
0674,1454
0675,3482
0676,5074
0677,19932
0678,53960
0679,97
0680,1833
0681,6982
0682,2095
0683,18741
0684,10698
0685,6694
0686,6910
0687,5992
0688,5869
0689,5086
0690,18991
0691,29222
0692,36481
0693,12470
0694,1294
0695,1116
0696,6284
0697,3067
0698,16524
0699,6673
0700,4200
0701,10639
0702,543
0703,10107
0704,9881
0705,9232
0706,5133
0707,3814
0708,8110
0709,3640
0710,3168
0711,4249
0712,7694
0713,36437
0714,9545
0715,5667
0716,10241
0717,15742
0718,2987
0719,8663
0720,44220
0721,755
0722,2374
0723,3299
0724,8810
0725,16243
0726,287
0727,12327
0728,4878
0729,4077
0730,6891
0731,2807
0732,3144
0733,5686
0734,4476
0735,12104
0736,9650
0737,24899
0738,8789
0739,1691
0740,11779
0741,14372
0742,1556
0743,16091
0744,451
0745,27177
0746,3816
0747,10862
0748,13333
0749,10507
0750,1144
0751,26979
0752,17631
0753,12025
0754,5342
0755,15850
0756,17918
0757,7240
0758,5917
0759,10391
0760,2503
0761,9705
0762,13990
0763,4734
0764,3590
0765,8053
0766,1214
0767,21899
0768,19267
0769,4940
0770,5664
0771,4650
0772,2048
0773,3073
0774,28115
0775,18347
0776,21093
0777,5354
0778,17115
0779,12159
0780,24221
0781,65
0782,11223
0783,5515
0784,7817
0785,4259
0786,4756
0787,54980
0788,18427
0789,2008
0790,6104
0791,8842
0792,684
0793,14323
0794,18850
0795,25680
0796,4404
0797,1488
0798,8706
0799,11656
0800,8503
0801,9507
0802,18638
0803,8282
0804,1283
0805,2291
0806,9288
0807,15786
0808,4544
0809,3008
0810,3206
0811,10883
0812,146
0813,10980
0814,4273
0815,25256
0816,1600
0817,4856
0818,30398
0819,12785
0820,4786
0821,12922
0822,5148
0823,11956
0824,10357
0825,827
0826,4293
0827,618
0828,24613
0829,1122
0830,815
0831,25354
0832,5958
0833,11150
0834,10742
0835,3458
0836,26143
0837,7138
0838,878
0839,21489
0840,9702
0841,1861
0842,3862
0843,26637
0844,3715
0845,2250
0846,53898
0847,2831
0848,21344
0849,6214
0850,6408
0851,6833
0852,42985
0853,4166
0854,12168
0855,7679
0856,5962
0857,1792
0858,21113
0859,4546
0860,520
0861,2570
0862,9196
0863,33772
0864,720
0865,106
0866,8112
0867,17709
0868,16802
0869,9512
0870,7829
0871,6544
0872,26312
0873,6978
0874,2583
0875,10209
0876,20543
0877,11296
0878,4936
0879,27256
0880,42900
0881,3163
0882,25812
0883,8436
0884,3558
0885,12900
0886,25913
0887,16771
0888,9337
0889,30869
0890,15695
0891,26792
0892,11497
0893,2535
0894,2347
0895,13089
0896,9282
0897,13225
0898,3622
0899,77
0900,8986
0901,657
0902,2073
0903,6334
0904,8106
0905,23682
0906,8296
0907,2985
0908,7827
0909,12076
0910,17008
0911,6124
0912,29378
0913,17514
0914,248
0915,3412
0916,5929
0917,340
0918,4730
0919,2126
0920,327
0921,421
0922,7962
0923,23215
0924,5121
0925,4007
0926,5379
0927,1176
0928,5767
0929,7784
0930,1493
0931,11366
0932,24543
0933,18293
0934,1415
0935,3444
0936,13361
0937,2136
0938,121
0939,10852
0940,2521
0941,4556
0942,12408
0943,398
0944,9382
0945,15342
0946,19019
0947,12126
0948,26107
0949,12078
0950,1830
0951,3010
0952,1003
0953,1818
0954,13368
0955,128
0956,1935
0957,3377
0958,8716
0959,30383
0960,19377
0961,7507
0962,330
0963,793
0964,20056
0965,2515
0966,29804
0967,2609
0968,8453
0969,14620
0970,25833
0971,2603
0972,3706
0973,6625
0974,54
0975,207
0976,20195
0977,1587
0978,17172
0979,4392
0980,5071
0981,3406
0982,2030
0983,1147
0984,1190
0985,2153
0986,10588
0987,5597
0988,12446
0989,4035
0990,4401
0991,2284
0992,1729
0993,8186
0994,1999
0995,11402
0996,746
0997,41687
0998,3563
0999,18679
1000,854
1001,15761
1002,6739
1003,12291
1004,3848
1005,2880
1006,3480
1007,4075
1008,8280
1009,1816
1010,852
1011,3845
1012,8617
1013,8270
1014,2780
1015,2563
1016,9986
1017,8040
1018,1223
1019,15482
1020,9807
1021,2749
1022,6399
1023,6770
1024,12735
1025,12925
1026,14678
1027,163
1028,3241
1029,8196
1030,20818
1031,3494
1032,9206
1033,3486
1034,7396
1035,16294
1036,6649
1037,24065
1038,5326
1039,23646
1040,1270
1041,7802
1042,7879
1043,17768
1044,3966
1045,269
1046,25357
1047,1219
1048,2874
1049,2238
1050,681
1051,442
1052,3982
1053,22536
1054,15751
1055,175
1056,25547
1057,2810
1058,49
1059,780
1060,13736
1061,43971
1062,19955
1063,17029
1064,7353
1065,1011
1066,1892
1067,19612
1068,10431
1069,41789
1070,18424
1071,7693
1072,8419
1073,4475
1074,22111
1075,35577
1076,6136
1077,3939
1078,12883
1079,1487
1080,11601
1081,9532
1082,29994
1083,3457
1084,15927
1085,7583
1086,7450
1087,10281
1088,23295
1089,2534
1090,15711
1091,6123
1092,9919
1093,14026
1094,4555
1095,7376
1096,2514
1097,206
1098,3405
1099,23804
1100,3847
1101,2779
1102,12720
1103,3493
1104,23841
1105,174
1106,13460
1107,21818
1108,7449
1109,3253
1110,22897
1111,12700
1112,12701
1113,3503
1114,23208
1115,27053
1116,3992
1117,153
1118,14375
1119,983
1120,3822
1121,709
1122,12017
1123,6547
1124,25704
1125,1349
1126,12702
1127,4251
1128,14718
1129,4449
1130,9106
1131,20843
1132,23115
1133,362
1134,758
1135,5735
1136,3504
1137,10885
1138,5698
1139,1185
1140,8783
1141,2724
1142,27685
1143,18450
1144,6325
1145,20913
1146,4678
1147,5552
1148,15707
1149,4354
1150,14986
1151,26997
1152,7434
1153,33525
1154,16879
1155,21288
1156,6926
1157,1656
1158,36288
1159,921
1160,395
1161,7763
1162,14549
1163,2458
1164,22271
1165,1503
1166,3993
1167,3398
1168,1129
1169,6192
1170,94
1171,25231
1172,6804
1173,427
1174,154
1175,35022
1176,8608
1177,9307
1178,6290
1179,437
1180,27337
1181,11914
1182,14376
1183,9708
1184,13356
1185,445
1186,1896
1187,7721
1188,846
1189,22446
1190,5967
1191,8845
1192,16528
1193,3735
1194,494
1195,984
1196,4804
1197,2904
1198,1534
1199,5557
1200,8622
1201,243
1202,19941
1203,60872
1204,11884
1205,3328
1206,3258
1207,7510
1208,3713
1209,4728
1210,3455
1211,50288
1212,710
1213,47501
1214,4559
1215,11941
1216,6985
1217,11077
1218,9166
1219,1425
1220,36497
1221,8731
1222,17881
1223,9549
1224,660
1225,9416
1226,963
1227,483
1228,5182
1229,30417
1230,7145
1231,9450
1232,6548
1233,22467
1234,13807
1235,3892
1236,10972
1237,1924
1238,8772
1239,2976
1240,22031
1241,8619
1242,9481
1243,2295
1244,2307
1245,29280
1246,2287
1247,16992
1248,18381
1249,1080
1250,6558
1251,2498
1252,1843
1253,1350
1254,15458
1255,4414
1256,11007
1257,4056
1258,3346
1259,23662
1260,20242
1261,26714
1262,4372
1263,12219
1264,9900
1265,17810
1266,4160
1267,3499
1268,7057
1269,2013
1270,4252
1271,607
1272,8699
1273,297
1274,3426
1275,5505
1276,8634
1277,18047
1278,15471
1279,11307
1280,6281
1281,8393
1282,3690
1283,33126
1284,148
1285,1199
1286,33513
1287,14719
1288,20335
1289,31065
1290,712
1291,7876
1292,19858
1293,1299
1294,15645
1295,23532
1296,2341
1297,2632
1298,499
1299,4450
1300,971
1301,6320
1302,3828
1303,9107
1304,5748
1305,9713
1306,44857
1307,5591
1308,24291
1309,744
1310,7394
1311,4506
1312,21691
1313,14956
1314,3902
1315,1096
1316,15595
1317,4566
1318,5312
1319,21020
1320,598
1321,16563
1322,32779
1323,2677
1324,3157
1325,29018
1326,4992
1327,3794
1328,110
1329,3616
1330,363
1331,16019
1332,5397
1333,7650
1334,1666
1335,12980
1336,13036
1337,4813
1338,14093
1339,281
1340,5512
1341,5280
1342,627
1343,10693
1344,4213
1345,9392
1346,25927
1347,15969
1348,17773
1349,759
1350,12198
1351,13847
1352,5736
1353,29784
1354,2727
1355,33188
1356,41807
1357,4425
1358,32602
1359,2752
1360,13346
1361,1653
1362,734
1363,2080
1364,31525
1365,2311
1366,16723
1367,1304
1368,2545
1369,3466
1370,16051
1371,13707
1372,16973
1373,10886
1374,24321
1375,4612
1376,7566
1377,6461
1378,859
1379,23763
1380,11977
1381,6278
1382,2197
1383,5699
1384,381
1385,2428
1386,2849
1387,17231
1388,3761
1389,1076
1390,1186
1391,23757
1392,12194
1393,6713
1394,525
1395,6480
1396,31415
1397,17160
1398,7332
1399,13014
1400,4365
1401,3250
1402,4538
1403,6053
1404,7520
1405,8245
1406,4194
1407,4247
1408,8434
1409,9319
1410,7766
1411,20493
1412,295
1413,2725
1414,1636
1415,1
1416,3648
1417,23767
1418,24228
1419,1382
1420,882
1421,3096
1422,4606
1423,9270
1424,7188
1425,4583
1426,2971
1427,2666
1428,3757
1429,2121
1430,39174
1431,2118
1432,32768
1433,1696
1434,4172
1435,2331
1436,11879
1437,3541
1438,9640
1439,13137
1440,23902
1441,1638
1442,2763
1443,15151
1444,3475
1445,2844
1446,9242
1447,4960
1448,35749
1449,3904
1450,13622
1451,2685
1452,610
1453,3186
1454,1812
1455,20914
1456,250
1457,2782
1458,4494
1459,3237
1460,21211
1461,12259
1462,12917
1463,4711
1464,21988
1465,670
1466,3125
1467,2966
1468,651
1469,385
1470,5744
1471,3325
1472,4561
1473,895
1474,14690
1475,7207
1476,2067
1477,1628
1478,9492
1479,9137
1480,103
1481,14934
1482,10136
1483,17978
1484,3362
1485,12652
1486,7497
1487,22100
1488,19467
1489,4455
1490,2606
1491,13189
1492,19915
1493,8241
1494,12546
1495,4355
1496,5111
1497,3135
1498,26121
1499,34985
1500,13710
1501,1342
1502,26221
1503,1436
1504,4913
1505,20277
1506,1114
1507,2501
1508,12298
1509,8451
1510,10238
1511,393
1512,5220
1513,3464
1514,4536
1515,1098
1516,3858
1517,24572
1518,6618
1519,22784
1520,324
1521,1315
1522,8797
1523,2688
1524,21471
1525,11171
1526,17039
1527,16114
1528,3414
1529,9365
1530,8778
1531,29138
1532,8848
1533,1030
1534,16695
1535,5983
1536,344
1537,14002
1538,6514
1539,24325
1540,21836
1541,5277
1542,7736
1543,9430
1544,3959
1545,6895
1546,18160
1547,6863
1548,3644
1549,26816
1550,4389
1551,6432
1552,13782
1553,17192
1554,23952
1555,7244
1556,3553
1557,1100
1558,314
1559,2215
1560,16521
1561,24058
1562,6927
1563,53140
1564,16079
1565,13585
1566,4828
1567,3000
1568,20682
1569,2327
1570,2150
1571,4597
1572,5669
1573,1657
1574,19323
1575,13628
1576,7345
1577,3280
1578,18970
1579,3354
1580,18225
1581,4362
1582,17377
1583,16842
1584,2389
1585,11943
1586,18052
1587,7925
1588,5193
1589,4909
1590,4866
1591,2957
1592,3
1593,5170
1594,10123
1595,922
1596,9601
1597,10118
1598,730
1599,7012
1600,22222
1601,7268
1602,6363
1603,1206
1604,22621
1605,9472
1606,15304
1607,4648
1608,2345
1609,396
1610,9673
1611,17082
1612,15405
1613,1651
1614,1610
1615,8202
1616,8200
1617,2185
1618,6004
1619,15174
1620,1324
1621,32910
1622,8396
1623,5005
1624,5302
1625,8815
1626,13510
1627,4746
1628,29167
1629,6035
1630,5858
1631,5020
1632,9192
1633,8411
1634,6018
1635,2459
1636,1410
1637,3660
1638,32307
1639,3516
1640,68
1641,1422
1642,992
1643,5754
1644,3370
1645,26615
1646,9635
1647,1602
1648,13446
1649,11681
1650,39091
1651,3529
1652,238
1653,1504
1654,3650
1655,6903
1656,13009
1657,25386
1658,5777
1659,27998
1660,3994
1661,2746
1662,22067
1663,15597
1664,4742
1665,9025
1666,5402
1667,10496
1668,4128
1669,4653
1670,7824
1671,1182
1672,3399
1673,5033
1674,6590
1675,24478
1676,11096
1677,5045
1678,15764
1679,20701
1680,13798
1681,17200
1682,2640
1683,6242
1684,2402
1685,3535
1686,1130
1687,20566
1688,5152
1689,17926
1690,3409
1691,20688
1692,41002
1693,40
1694,2352
1695,19127
1696,2142
1697,6193
1698,25318
1699,7757
1700,31133
1701,20239
1702,3789
1703,8346
1704,10176
1705,11775
1706,95
1707,14763
1708,31123
1709,11457
1710,850
1711,4802
1712,961
1713,36915
1714,3539
1715,342
1716,17654
1717,566
1718,5486
1719,20446
1720,48343
1721,1419
1722,6273
1723,6805
1724,24070
1725,138
1726,52158
1727,1134
1728,1946
1729,8042
1730,24488
1731,10642
1732,786
1733,11213
1734,3177
1735,3419
1736,640
1737,6197
1738,428
1739,1850
1740,22473
1741,16566
1742,20466
1743,2491
1744,24170
1745,155
1746,6088
1747,8223
1748,319
1749,2109
1750,33139
1751,4626
1752,35023
1753,2187
1754,1152
1755,5199
1756,3393
1757,1577
1758,8481
1759,25301
1760,8609
1761,11876
1762,568
1763,3310
1764,18277
1765,4418
1766,10574
1767,574
1768,16009
1769,17207
1770,4858
1771,8448
1772,5338
1773,17184
1774,21040
1775,1086
1776,889
1777,11732
1778,25138
1779,13758
1780,15510
1781,14226
1782,2591
1783,11505
1784,6291
1785,8638
1786,1788
1787,646
1788,13130
1789,13043
1790,1758
1791,4094
1792,2573
1793,438
1794,4568
1795,17411
1796,22555
1797,13693
1798,547
1799,2947
1800,23738
1801,12256
1802,3664
1803,23331
1804,24700
1805,10959
1806,5488
1807,4732
1808,26034
1809,3801
1810,12097
1811,7432
1812,26009
1813,5510
1814,2964
1815,728
1816,21526
1817,17409
1818,1572
1819,1225
1820,24653
1821,8431
1822,46046
1823,11891
1824,30154
1825,3082
1826,3339
1827,1035
1828,12090
1829,1444
1830,490
1831,11184
1832,8915
1833,6393
1834,1539
1835,3439
1836,8982
1837,7848
1838,14891
1839,9323
1840,7639
1841,1574
1842,1738
1843,6435
1844,9081
1845,2867
1846,587
1847,27917
1848,21754
1849,1674
1850,18874
1851,27562
1852,1056
1853,3596
1854,446
1855,2220
1856,6719
1857,951
1858,4179
1859,797
1860,4783
1861,424
1862,4044
1863,1897
1864,2989
1865,9168
1866,3149
1867,6530
1868,10216
1869,20418
1870,752
1871,2776
1872,7292
1873,3318
1874,6380
1875,9070
1876,5259
1877,27626
1878,28542
1879,6150
1880,17915
1881,847
1882,28326
1883,8523
1884,15937
1885,471
1886,42955
1887,6157
1888,20806
1889,13071
1890,27570
1891,3956
1892,47142
1893,2628
1894,12964
1895,4485
1896,21480
1897,7552
1898,1715
1899,5283
1900,4791
1901,23404
1902,9845
1903,15576
1904,22867
1905,5364
1906,2128
1907,541
1908,9510
1909,246
1910,2872
1911,2902
1912,12613
1913,3826
1914,21022
1915,8846
1916,18787
1917,1944
1918,3337
1919,14508
1920,6751
1921,1618
1922,1733
1923,23097
1924,28963
1925,1166
1926,22890
1927,975
1928,47181
1929,37982
1930,3030
1931,843
1932,432
1933,13811
1934,4956
1935,1345
1936,16746
1937,16931
1938,168
1939,6127
1940,28162
1941,390
1942,1227
1943,2856
1944,21766
1945,13656
1946,7383
1947,2054
1948,24868
1949,495
1950,23961
1951,5030
1952,1047
1953,417
1954,6029
1955,21503
1956,2960
1957,945
1958,14609
1959,985
1960,717
1961,2997
1962,9077
1963,4805
1964,198
1965,1881
1966,2918
1967,9173
1968,11756
1969,38393
1970,3525
1971,37
1972,10945
1973,1641
1974,8650
1975,5386
1976,3839
1977,5239
1978,17317
1979,2905
1980,6633
1981,15176
1982,23887
1983,2821
1984,3358
1985,11065
1986,4531
1987,8690
1988,1535
1989,997
1990,5250
1991,8355
1992,1384
1993,36605
1994,3672
1995,704
1996,6504
1997,30171
1998,29888
1999,11196
2000,600
2001,12232
2002,30926
2003,25410
2004,7235
2005,33382
2006,8623
2007,2805
2008,11651
2009,8184
2010,1009
2011,5774
2012,7200
2013,6276
2014,3133
2015,19038
2016,7174
2017,8897
2018,4068
2019,244
2020,7285
2021,4351
2022,17952
2023,10414
2024,14590
2025,33953
2026,3118
2027,1513
2028,29962
2029,22246
2030,25896
2031,4528
2032,37585
2033,3287
2034,2098
2035,1050
2036,24605
2037,5227
2038,3768
2039,1911
2040,17677
2041,4788
2042,5954
2043,10395
2044,43826
2045,12776
2046,374
2047,21463
2048,26862
2049,18546
2050,21814
2051,1846
2052,2039
2053,3329
2054,9721
2055,10062
2056,1326
2057,9782
2058,5545
2059,6733
2060,23985
2061,884
2062,3259
2063,15877
2064,41764
2065,4029
2066,7842
2067,9809
2068,10610
2069,18990
2070,15776
2071,7511
2072,2373
2073,9260
2074,34059
2075,5341
2076,9131
2077,3072
2078,24220
2079,39376
2080,1282
2081,14769
2082,6141
2083,877
2084,3714
2085,5961
2086,9195
2087,2582
2088,9336
2089,76
2090,19147
2091,3390
2092,326
2093,3036
2094,18756
2095,33155
2096,329
2097,53
2098,5825
2099,1728
2100,3479
2101,35084
2102,12924
2103,8733
2104,1317
2105,2720
2106,1891
2107,1486
2108,3456
2109,9918
2110,173
2111,3991
2112,3821
2113,757
2114,4353
2115,17398
2116,1502
2117,93
2118,4781
2119,17315
2120,5360
2121,33803
2122,6306
2123,8771
2124,9480
2125,6557
2126,10461
2127,7464
2128,19441
2129,711
2130,16988
2131,3901
2132,3156
2133,280
2134,5672
2135,2751
2136,16281
2137,3042
2138,380
2139,524
2140,8433
2141,20492
2142,14061
2143,23786
2144,2843
2145,13378
2146,650
2147,1627
2148,102
2149,18310
2150,3098
2151,3857
2152,27226
2153,17955
2154,5276
2155,19369
2156,4999
2157,3353
2158,11942
2159,4644
2160,6986
2161,6796
2162,1323
2163,5019
2164,991
2165,27089
2166,9024
2167,11811
2168,2639
2169,2141
2170,10175
2171,565
2172,1624
2173,1620
2174,16565
2175,4625
2176,48457
2177,1085
2178,13042
2179,546
2180,31185
2181,6822
2182,3081
2183,6601
2184,1737
2185,18873
2186,423
2187,3317
2188,34562
2189,28876
2190,7304
2191,6710
2192,1732
2193,7605
2194,12489
2195,24123
2196,716
2197,6428
2198,2820
2199,1426
2200,36498
2201,6275
2202,7284
2203,1910
2204,7732
2205,9781
2206,30528
2207,2372
2208,9335
2209,3389
2210,1890
2211,12812
2212,9479
2213,4564
2214,8331
2215,17954
2216,2140
2217,13041
2218,1736
2219,12207
2220,9334
2221,1735
2222,4902
2223,14668
2224,4903
2225,2376
2226,2278
2227,11704
2228,3434
2229,21576
2230,824
2231,135
2232,15781
2233,6267
2234,7341
2235,14669
2236,5142
2237,4638
2238,18902
2239,8492
2240,12782
2241,4580
2242,5838
2243,16403
2244,13563
2245,7966
2246,9294
2247,535
2248,2042
2249,661
2250,9046
2251,1840
2252,3019
2253,8422
2254,2432
2255,16767
2256,9760
2257,6024
2258,2377
2259,1070
2260,18400
2261,3604
2262,2036
2263,6742
2264,12745
2265,2651
2266,11500
2267,2412
2268,964
2269,3944
2270,30035
2271,11705
2272,3988
2273,14905
2274,8799
2275,16680
2276,7401
2277,5619
2278,20502
2279,484
2280,10841
2281,19456
2282,11616
2283,6401
2284,4768
2285,4375
2286,3883
2287,2551
2288,2527
2289,5183
2290,8315
2291,3402
2292,5058
2293,16362
2294,185
2295,6572
2296,4797
2297,20379
2298,6936
2299,14100
2300,5166
2301,8157
2302,7146
2303,1042
2304,14777
2305,2467
2306,114
2307,63
2308,825
2309,4399
2310,17380
2311,2738
2312,34032
2313,6318
2314,2761
2315,13174
2316,3022
2317,136
2318,16944
2319,2995
2320,49521
2321,33411
2322,11587
2323,3699
2324,13329
2325,3972
2326,8949
2327,1783
2328,6549
2329,15782
2330,10372
2331,23420
2332,1685
2333,28466
2334,5210
2335,9272
2336,6246
2337,229
2338,10416
2339,9551
2340,28699
2341,7342
2342,10624
2343,2695
2344,21947
2345,10252
2346,260
2347,7080
2348,8933
2349,8677
2350,1632
2351,7549
2352,9686
2353,933
2354,698
2355,3893
2356,8747
2357,15070
2358,4318
2359,20307
2360,8657
2361,11050
2362,5143
2363,7538
2364,1522
2365,14977
2366,18243
2367,18389
2368,7481
2369,24083
2370,11893
2371,1925
2372,15277
